object,url,price
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
person,https://www.flipkart.com/search?q=person,10
person,https://www.amazon.com/s?k=person,10
